invoice,stockcode,desc,quantity,date,price,cust_id,country,month,year,total_price
C510815,22361,GLASS JAR DAISY FRESH COTTON WOOL,-4,2010-06-03 19:42:00,2.95,17448,United Kingdom,6,2010,-11.8
C510816,21313,GLASS HEART T-LIGHT HOLDER ,-12,2010-06-03 19:44:00,0.85,16592,United Kingdom,6,2010,-10.2
C510816,84509B,SET OF 4 FAIRY CAKE PLACEMATS,-4,2010-06-03 19:44:00,3.75,16592,United Kingdom,6,2010,-15.0
C510816,47568,ENGLISH ROSE DESIGN PEG BAG,-6,2010-06-03 19:44:00,2.1,16592,United Kingdom,6,2010,-12.600000000000001
C510816,71459,HANGING JAM JAR T-LIGHT HOLDER,-12,2010-06-03 19:44:00,0.85,16592,United Kingdom,6,2010,-10.2
C510816,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,-4,2010-06-03 19:44:00,3.75,16592,United Kingdom,6,2010,-15.0
C510816,21974,SET OF 36 PAISLEY FLOWER DOILIES,-12,2010-06-03 19:44:00,1.45,16592,United Kingdom,6,2010,-17.4
C510816,47556B,TEA TIME TEA TOWELS ,-6,2010-06-03 19:44:00,2.95,16592,United Kingdom,6,2010,-17.700000000000003
C510816,21621,VINTAGE UNION JACK BUNTING,-2,2010-06-03 19:44:00,8.5,16592,United Kingdom,6,2010,-17.0
C510817,21936,RED RETROSPOT PICNIC BAG,-1,2010-06-03 19:45:00,2.95,17412,United Kingdom,6,2010,-2.95
C510818,22501,PICNIC BASKET WICKER LARGE,-1,2010-06-03 19:46:00,8.5,15251,United Kingdom,6,2010,-8.5
C510820,79072,TEATIME CAKE TIN WITH HANDLE,-1,2010-06-03 19:48:00,9.95,15807,United Kingdom,6,2010,-9.95
C510821,22178,VICTORIAN GLASS HANGING T-LIGHT,-6,2010-06-03 19:50:00,1.25,17340,United Kingdom,6,2010,-7.5
C510822,79323W,WHITE CHERRY LIGHTS,-4,2010-06-03 19:51:00,5.45,15805,United Kingdom,6,2010,-21.8
C510823,21532,DAIRY MAID SUGAR JAM BOWL,-1,2010-06-03 19:51:00,2.1,13020,United Kingdom,6,2010,-2.1
C510825,21875,KINGS CHOICE MUG,-2,2010-06-03 20:02:00,1.25,14210,United Kingdom,6,2010,-2.5
C510825,21217,RED SPOTTY ROUND CAKE TINS,-1,2010-06-03 20:02:00,9.95,14210,United Kingdom,6,2010,-9.95
C510826,79320,FLAMINGO LIGHTS,-1,2010-06-03 20:04:00,4.95,15805,United Kingdom,6,2010,-4.95
C510826,21071,VINTAGE BILLBOARD DRINK ME MUG,-3,2010-06-03 20:04:00,1.25,15805,United Kingdom,6,2010,-3.75
C510827,21633,SUNFLOWER DECORATIVE PARASOL,-1,2010-06-03 20:05:00,12.75,16233,United Kingdom,6,2010,-12.75
C510827,21632,VINTAGE PINK DECORATIVE PARASOL,-1,2010-06-03 20:05:00,12.75,16233,United Kingdom,6,2010,-12.75
C510827,POST,POSTAGE,-1,2010-06-03 20:05:00,6.95,16233,United Kingdom,6,2010,-6.95
C510828,21891,TRADITIONAL WOODEN SKIPPING ROPE,-2,2010-06-03 20:06:00,1.25,12982,United Kingdom,6,2010,-2.5
C510828,22072,RED RETROSPOT TEA CUP AND SAUCER ,-1,2010-06-03 20:06:00,3.75,12982,United Kingdom,6,2010,-3.75
C510828,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,-2,2010-06-03 20:06:00,1.45,12982,United Kingdom,6,2010,-2.9
C510828,84927F,PSYCHEDELIC TILE HOOK,-1,2010-06-03 20:06:00,2.1,12982,United Kingdom,6,2010,-2.1
C510829,21469,POLKA DOT RAFFIA FOOD COVER,-48,2010-06-03 20:07:00,1.25,13694,United Kingdom,6,2010,-60.0
C510830,22168,ORGANISER WOOD ANTIQUE WHITE ,-1,2010-06-03 20:08:00,7.65,13381,United Kingdom,6,2010,-7.65
C510830,20914,SET/5 RED SPOTTY LID GLASS BOWLS,-1,2010-06-03 20:08:00,2.95,13381,United Kingdom,6,2010,-2.95
C510831,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,-3,2010-06-03 20:10:00,0.65,15785,United Kingdom,6,2010,-1.9500000000000002
C510831,71459,HANGING JAM JAR T-LIGHT HOLDER,-5,2010-06-03 20:10:00,0.72,15785,United Kingdom,6,2010,-3.5999999999999996
C510832,22259,FELT FARM ANIMAL HEN,-3,2010-06-03 20:14:00,1.25,17581,United Kingdom,6,2010,-3.75
C510832,22617,BAKING SET SPACEBOY DESIGN,-1,2010-06-03 20:14:00,4.95,17581,United Kingdom,6,2010,-4.95
C510832,20682,RED SPOTTY CHILDS UMBRELLA,-1,2010-06-03 20:14:00,3.25,17581,United Kingdom,6,2010,-3.25
C510832,22233,JIGSAW RABBIT AND BIRDHOUSE,-3,2010-06-03 20:14:00,1.65,17581,United Kingdom,6,2010,-4.949999999999999
C510832,21928,JUMBO BAG SCANDINAVIAN PAISLEY,-1,2010-06-03 20:14:00,1.95,17581,United Kingdom,6,2010,-1.95
C510832,22379,RECYCLING BAG RETROSPOT ,-1,2010-06-03 20:14:00,2.1,17581,United Kingdom,6,2010,-2.1
C510832,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-2,2010-06-03 20:14:00,7.95,17581,United Kingdom,6,2010,-15.9
C510832,22138,BAKING SET 9 PIECE RETROSPOT ,-1,2010-06-03 20:14:00,4.95,17581,United Kingdom,6,2010,-4.95
C510832,20727,LUNCH BAG  BLACK SKULL.,-1,2010-06-03 20:14:00,1.65,17581,United Kingdom,6,2010,-1.65
C510832,D,Discount,-1,2010-06-03 20:14:00,4.77,17581,United Kingdom,6,2010,-4.77
C510832,D,Discount,-1,2010-06-03 20:14:00,59.29,17581,United Kingdom,6,2010,-59.29
C510833,22349,"DOG BOWL , CHASING BALL DESIGN",-4,2010-06-03 20:15:00,3.39,13078,United Kingdom,6,2010,-13.56
C510834,20725,LUNCH BAG RED SPOTTY,-1,2010-06-03 20:16:00,1.65,13093,United Kingdom,6,2010,-1.65
C510834,22494,EMERGENCY FIRST AID TIN ,-2,2010-06-03 20:16:00,1.25,13093,United Kingdom,6,2010,-2.5
C510835,21749,LARGE RED RETROSPOT WINDMILL,-1,2010-06-03 20:18:00,2.1,13883,United Kingdom,6,2010,-2.1
C510837,22364,GLASS JAR DIGESTIVE BISCUITS,-6,2010-06-03 20:27:00,2.55,13408,United Kingdom,6,2010,-15.299999999999999
C510867,21039,RED SPOTTY SHOPPING BAG,-2,2010-06-04 09:53:00,2.55,12809,Portugal,6,2010,-5.1
C510867,21537,RED RETROSPOT PUDDING BOWL,-1,2010-06-04 09:53:00,4.25,12809,Portugal,6,2010,-4.25
C510867,21533,RETRO SPOT LARGE MILK JUG,-1,2010-06-04 09:53:00,4.95,12809,Portugal,6,2010,-4.95
C510867,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-1,2010-06-04 09:53:00,7.95,12809,Portugal,6,2010,-7.95
C510878,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,-3,2010-06-04 09:59:00,8.5,12424,Australia,6,2010,-25.5
C511015,79323B,BLACK CHERRY LIGHTS,-1,2010-06-04 15:08:00,5.45,14113,United Kingdom,6,2010,-5.45
C511024,85099F,JUMBO BAG STRAWBERRY,-1,2010-06-06 09:41:00,1.95,16242,United Kingdom,6,2010,-1.95
C511024,21175,GIN + TONIC DIET METAL SIGN,-1,2010-06-06 09:41:00,2.1,16242,United Kingdom,6,2010,-2.1
C511028,D,Discount,-1,2010-06-06 10:33:00,56.9,14441,United Kingdom,6,2010,-56.9
C511031,79323W,WHITE CHERRY LIGHTS,-4,2010-06-06 10:52:00,6.75,16335,United Kingdom,6,2010,-27.0
C511036,21476,STEEL SWEETHEART ROUND TABLE CREAM,-1,2010-06-06 11:05:00,14.95,14415,United Kingdom,6,2010,-14.95
C511036,22618,COOKING SET RETROSPOT,-1,2010-06-06 11:05:00,9.95,14415,United Kingdom,6,2010,-9.95
C511036,22138,BAKING SET 9 PIECE RETROSPOT ,-1,2010-06-06 11:05:00,4.95,14415,United Kingdom,6,2010,-4.95
C511043,D,Discount,-1,2010-06-06 11:23:00,23.62,14878,United Kingdom,6,2010,-23.62
C511049,22485,SET OF 2 WOODEN MARKET CRATES,-1,2010-06-06 11:40:00,12.75,12748,United Kingdom,6,2010,-12.75
C511054,D,Discount,-1,2010-06-06 12:16:00,80.7,17841,United Kingdom,6,2010,-80.7
C511088,85041,SET/4 PINK ORCHID CANDLES IN BOWL,-12,2010-06-06 15:03:00,1.65,14667,United Kingdom,6,2010,-19.799999999999997
C511088,85040A,S/4 PINK FLOWER CANDLES IN BOWL,-5,2010-06-06 15:03:00,1.65,14667,United Kingdom,6,2010,-8.25
C511108,22612,TEA COSY VINTAGE UNION JACK,-4,2010-06-07 09:52:00,3.75,16875,United Kingdom,6,2010,-15.0
C511108,21955,DOOR MAT UNION JACK GUNS AND ROSES,-2,2010-06-07 09:52:00,7.49,16875,United Kingdom,6,2010,-14.98
C511108,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,-3,2010-06-07 09:52:00,1.45,16875,United Kingdom,6,2010,-4.35
C511108,21623,VINTAGE UNION JACK MEMOBOARD,-2,2010-06-07 09:52:00,9.95,16875,United Kingdom,6,2010,-19.9
C511120,POST,POSTAGE,-16,2010-06-07 10:50:00,10.95,12471,Germany,6,2010,-175.2
C511120,22644,CERAMIC CHERRY CAKE MONEY BANK,-6,2010-06-07 10:50:00,18.0,12471,Germany,6,2010,-108.0
C511131,84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,-1,2010-06-07 11:18:00,2.95,14247,United Kingdom,6,2010,-2.95
C511172,20726,LUNCH BAG WOODLAND,-830,2010-06-07 12:05:00,1.45,14028,United Kingdom,6,2010,-1203.5
C511172,20727,LUNCH BAG  BLACK SKULL.,-830,2010-06-07 12:05:00,1.45,14028,United Kingdom,6,2010,-1203.5
C511172,20728,LUNCH BAG CARS BLUE,-830,2010-06-07 12:05:00,1.45,14028,United Kingdom,6,2010,-1203.5
C511254,22138,BAKING SET 9 PIECE RETROSPOT ,-1,2010-06-07 12:39:00,4.95,15640,United Kingdom,6,2010,-4.95
C511254,20724,RED SPOTTY CHARLOTTE BAG,-1,2010-06-07 12:39:00,0.85,15640,United Kingdom,6,2010,-0.85
C511254,21928,JUMBO BAG SCANDINAVIAN PAISLEY,-1,2010-06-07 12:39:00,1.95,15640,United Kingdom,6,2010,-1.95
C511254,85099B,JUMBO BAG RED RETROSPOT,-1,2010-06-07 12:39:00,1.65,15640,United Kingdom,6,2010,-1.65
C511264,D,Discount,-1,2010-06-07 12:45:00,35.1,16655,United Kingdom,6,2010,-35.1
C511272,D,Discount,-1,2010-06-07 13:06:00,43.17,14159,United Kingdom,6,2010,-43.17
C511272,20727,LUNCH BAG  BLACK SKULL.,-210,2010-06-07 13:06:00,1.45,14159,United Kingdom,6,2010,-304.5
C511275,22467,GUMBALL COAT RACK,-1,2010-06-07 13:26:00,2.55,12471,Germany,6,2010,-2.55
C511293,79323P,PINK CHERRY LIGHTS,-1,2010-06-07 15:04:00,5.45,17588,United Kingdom,6,2010,-5.45
C511293,21463,MIRRORED DISCO BALL ,-1,2010-06-07 15:04:00,5.95,17588,United Kingdom,6,2010,-5.95
C511293,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-5,2010-06-07 15:04:00,2.75,17588,United Kingdom,6,2010,-13.75
C511311,85067,CREAM SWEETHEART WALL CABINET,-1,2010-06-07 16:15:00,18.95,13787,United Kingdom,6,2010,-18.95
C511312,22617,BAKING SET SPACEBOY DESIGN,-3,2010-06-07 16:17:00,4.95,13995,United Kingdom,6,2010,-14.850000000000001
C511312,21868,POTTING SHED TEA MUG,-2,2010-06-07 16:17:00,1.25,13995,United Kingdom,6,2010,-2.5
C511312,20794,BLUE  TILE HOOK,-5,2010-06-07 16:17:00,2.55,13995,United Kingdom,6,2010,-12.75
C511312,71459,HANGING JAM JAR T-LIGHT HOLDER,-5,2010-06-07 16:17:00,0.85,13995,United Kingdom,6,2010,-4.25
C511333,79323B,BLACK CHERRY LIGHTS,-22,2010-06-08 10:38:00,6.75,17677,United Kingdom,6,2010,-148.5
C511436,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,-24,2010-06-08 11:57:00,0.65,17201,United Kingdom,6,2010,-15.600000000000001
C511443,79191B,RETRO PLASTIC POLKA TRAY,-12,2010-06-08 12:24:00,0.85,15101,United Kingdom,6,2010,-10.2
C511443,22424,ENAMEL BREAD BIN CREAM,-1,2010-06-08 12:24:00,12.75,15101,United Kingdom,6,2010,-12.75
C511444,21535,RED RETROSPOT SMALL MILK JUG,-1,2010-06-08 12:26:00,2.55,16791,United Kingdom,6,2010,-2.55
C511444,79323W,WHITE CHERRY LIGHTS,-3,2010-06-08 12:26:00,6.75,16791,United Kingdom,6,2010,-20.25
C511444,79323LP,LIGHT PINK CHERRY LIGHTS,-1,2010-06-08 12:26:00,6.75,16791,United Kingdom,6,2010,-6.75
C511464,82494L,WOODEN FRAME ANTIQUE WHITE ,-2,2010-06-08 12:55:00,2.55,15311,United Kingdom,6,2010,-5.1
C511464,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,-1,2010-06-08 12:55:00,1.25,15311,United Kingdom,6,2010,-1.25
C511477,21426,WOODLAND STORAGE BOX SMALL,-48,2010-06-08 13:40:00,1.85,12409,Switzerland,6,2010,-88.80000000000001
C511477,21424,WOODLAND STORAGE BOX LARGE ,-48,2010-06-08 13:40:00,2.55,12409,Switzerland,6,2010,-122.39999999999999
C511482,22431,WATERING CAN BLUE ELEPHANT,-6,2010-06-08 14:01:00,1.95,13300,United Kingdom,6,2010,-11.7
C511485,51014A,"FEATHER PEN,HOT PINK",-3,2010-06-08 14:11:00,0.85,17801,United Kingdom,6,2010,-2.55
C511502,22179,SET 10 LIGHTS NIGHT OWL,-1,2010-06-08 15:00:00,6.75,13109,United Kingdom,6,2010,-6.75
C511511,84782A,PINK 3 TIER GLASS PLATE STAND,-1,2010-06-08 15:37:00,12.75,13901,United Kingdom,6,2010,-12.75
C511516,M,Manual,-1,2010-06-08 16:22:00,297.57,14308,United Kingdom,6,2010,-297.57
C511518,22466,FAIRY TALE COTTAGE NIGHTLIGHT,-3,2010-06-08 16:25:00,1.95,13503,United Kingdom,6,2010,-5.85
C511518,15056N,EDWARDIAN PARASOL NATURAL,-1,2010-06-08 16:25:00,5.95,13503,United Kingdom,6,2010,-5.95
C511518,20703,BLUE PADDED SOFT MOBILE,-2,2010-06-08 16:25:00,4.25,13503,United Kingdom,6,2010,-8.5
C511519,22465,HANGING METAL STAR LANTERN,-1,2010-06-08 16:31:00,1.65,17962,United Kingdom,6,2010,-1.65
C511519,21728,METAL MEDINA LANTERN ,-1,2010-06-08 16:31:00,12.75,17962,United Kingdom,6,2010,-12.75
C511521,M,Manual,-1,2010-06-08 16:45:00,849.45,14308,United Kingdom,6,2010,-849.45
C511524,M,Manual,-1,2010-06-08 16:52:00,849.45,14308,United Kingdom,6,2010,-849.45
C511526,22501,PICNIC BASKET WICKER LARGE,-1,2010-06-08 17:20:00,9.95,18214,United Kingdom,6,2010,-9.95
C511526,71053,WHITE METAL LANTERN,-1,2010-06-08 17:20:00,3.75,18214,United Kingdom,6,2010,-3.75
C511526,22384,LUNCH BAG PINK RETROSPOT,-98,2010-06-08 17:20:00,1.45,18214,United Kingdom,6,2010,-142.1
C511526,20725,LUNCH BAG RED SPOTTY,-99,2010-06-08 17:20:00,1.45,18214,United Kingdom,6,2010,-143.54999999999998
C511560,22461,SAVOY ART DECO CLOCK,-1,2010-06-09 10:39:00,12.75,18231,United Kingdom,6,2010,-12.75
C511560,20914,SET/5 RED SPOTTY LID GLASS BOWLS,-1,2010-06-09 10:39:00,2.95,18231,United Kingdom,6,2010,-2.95
C511609,22524,CHILDRENS GARDEN GLOVES BLUE,-2,2010-06-09 11:19:00,1.25,13983,United Kingdom,6,2010,-2.5
C511609,22525,CHILDRENS GARDEN GLOVES PINK,-2,2010-06-09 11:19:00,1.25,13983,United Kingdom,6,2010,-2.5
C511617,85126,LARGE ROUND CUTGLASS CANDLESTICK,-1,2010-06-09 12:12:00,6.75,15527,United Kingdom,6,2010,-6.75
C511617,M,Manual,-15,2010-06-09 12:12:00,5.45,15527,United Kingdom,6,2010,-81.75
C511622,44230,SQUARE MIRROR CURTAIN,-5,2010-06-09 12:40:00,7.95,17888,United Kingdom,6,2010,-39.75
C511629,22198,LARGE POPCORN HOLDER ,-3,2010-06-09 12:42:00,1.65,16401,United Kingdom,6,2010,-4.949999999999999
C511644,21714,CITRONELLA CANDLE GARDEN POT,-10,2010-06-09 13:39:00,1.25,14194,United Kingdom,6,2010,-12.5
C511645,20703,BLUE PADDED SOFT MOBILE,-2,2010-06-09 13:42:00,4.25,13503,United Kingdom,6,2010,-8.5
C511645,22469,HEART OF WICKER SMALL,-3,2010-06-09 13:42:00,1.65,13503,United Kingdom,6,2010,-4.949999999999999
C511645,15056N,EDWARDIAN PARASOL NATURAL,-1,2010-06-09 13:42:00,5.95,13503,United Kingdom,6,2010,-5.95
C511646,22221,CAKE STAND LOVEBIRD 2 TIER PINK,-2,2010-06-09 13:43:00,9.95,15260,United Kingdom,6,2010,-19.9
C511647,22138,BAKING SET 9 PIECE RETROSPOT ,-3,2010-06-09 13:45:00,4.95,13650,United Kingdom,6,2010,-14.850000000000001
C511647,21891,TRADITIONAL WOODEN SKIPPING ROPE,-12,2010-06-09 13:45:00,1.25,13650,United Kingdom,6,2010,-15.0
C511647,22621,TRADITIONAL KNITTING NANCY,-12,2010-06-09 13:45:00,1.45,13650,United Kingdom,6,2010,-17.4
C511648,22621,TRADITIONAL KNITTING NANCY,-12,2010-06-09 13:54:00,1.45,13650,United Kingdom,6,2010,-17.4
C511648,22138,BAKING SET 9 PIECE RETROSPOT ,-3,2010-06-09 13:54:00,4.95,13650,United Kingdom,6,2010,-14.850000000000001
C511648,21891,TRADITIONAL WOODEN SKIPPING ROPE,-12,2010-06-09 13:54:00,1.25,13650,United Kingdom,6,2010,-15.0
C511649,21768,WALL MOUNTED VINTAGE ORGANISER,-1,2010-06-09 13:55:00,12.75,14543,United Kingdom,6,2010,-12.75
C511649,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,-1,2010-06-09 13:55:00,2.55,14543,United Kingdom,6,2010,-2.55
C511649,21538,DAIRY MAID  PUDDING BOWL,-1,2010-06-09 13:55:00,3.75,14543,United Kingdom,6,2010,-3.75
C511649,21534,DAIRY MAID LARGE MILK JUG,-1,2010-06-09 13:55:00,4.95,14543,United Kingdom,6,2010,-4.95
C511649,21781,MA CAMPAGNE CUTLERY BOX,-11,2010-06-09 13:55:00,12.75,14543,United Kingdom,6,2010,-140.25
C511649,20892,SET/3 TALL GLASS CANDLE HOLDER PINK,-3,2010-06-09 13:55:00,12.75,14543,United Kingdom,6,2010,-38.25
C511649,21765,HANGING METAL BIRD BATH,-1,2010-06-09 13:55:00,7.95,14543,United Kingdom,6,2010,-7.95
C511649,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2010-06-09 13:55:00,7.95,14543,United Kingdom,6,2010,-7.95
C511653,79323W,WHITE CHERRY LIGHTS,-20,2010-06-09 14:03:00,5.45,16258,United Kingdom,6,2010,-109.0
C511671,79323B,BLACK CHERRY LIGHTS,-1,2010-06-09 14:42:00,6.75,14099,United Kingdom,6,2010,-6.75
C511671,79323LP,LIGHT PINK CHERRY LIGHTS,-3,2010-06-09 14:42:00,6.75,14099,United Kingdom,6,2010,-20.25
C511671,79323P,PINK CHERRY LIGHTS,-4,2010-06-09 14:42:00,6.75,14099,United Kingdom,6,2010,-27.0
C511673,22335,HEART DECORATION PAINTED ZINC ,-24,2010-06-09 14:50:00,0.65,16604,United Kingdom,6,2010,-15.600000000000001
C511673,22342,HOME GARLAND PAINTED ZINC ,-12,2010-06-09 14:50:00,1.65,16604,United Kingdom,6,2010,-19.799999999999997
C511673,18098C,PORCELAIN BUTTERFLY OIL BURNER,-24,2010-06-09 14:50:00,2.95,16604,United Kingdom,6,2010,-70.80000000000001
C511674,79323P,PINK CHERRY LIGHTS,-1,2010-06-09 14:52:00,6.75,17411,United Kingdom,6,2010,-6.75
C511674,79323GR,GREEN CHERRY LIGHTS,-3,2010-06-09 14:52:00,6.75,17411,United Kingdom,6,2010,-20.25
C511674,79341,WILLOW BRANCH LIGHTS.,-2,2010-06-09 14:52:00,6.75,17411,United Kingdom,6,2010,-13.5
C511676,21928,JUMBO BAG SCANDINAVIAN PAISLEY,-1,2010-06-09 14:58:00,1.95,17091,United Kingdom,6,2010,-1.95
C511686,82484,WOOD BLACK BOARD ANT WHITE FINISH,-1,2010-06-09 15:52:00,6.45,15696,United Kingdom,6,2010,-6.45
C511688,21318,GLASS CHALICE BLUE SMALL ,-2,2010-06-09 15:54:00,1.65,13020,United Kingdom,6,2010,-3.3
C511707,21232,STRAWBERRY CERAMIC TRINKET BOX,-8,2010-06-10 10:09:00,1.25,16232,United Kingdom,6,2010,-10.0
C511739,22634,CHILDS BREAKFAST SET SPACEBOY ,-5,2010-06-10 10:40:00,9.95,12682,France,6,2010,-49.75
C511739,22635,CHILDS BREAKFAST SET DOLLY GIRL ,-3,2010-06-10 10:40:00,9.95,12682,France,6,2010,-29.849999999999998
C511739,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-1,2010-06-10 10:40:00,8.5,12682,France,6,2010,-8.5
C511764,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,-2,2010-06-10 11:59:00,3.25,14329,United Kingdom,6,2010,-6.5
C511773,M,Manual,-1,2010-06-10 12:15:00,15.0,17032,United Kingdom,6,2010,-15.0
C511776,79323P,PINK CHERRY LIGHTS,-1,2010-06-10 12:30:00,6.75,16713,United Kingdom,6,2010,-6.75
C511776,79323W,WHITE CHERRY LIGHTS,-1,2010-06-10 12:30:00,6.75,16713,United Kingdom,6,2010,-6.75
C511784,21746,SMALL RED RETROSPOT WINDMILL,-1,2010-06-10 13:37:00,1.25,17597,United Kingdom,6,2010,-1.25
C511788,22064,PINK DOUGHNUT TRINKET POT ,-2,2010-06-10 13:50:00,1.65,18168,United Kingdom,6,2010,-3.3
C511788,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,2010-06-10 13:50:00,1.25,18168,United Kingdom,6,2010,-1.25
C511788,22055,MINI CAKE STAND  HANGING STRAWBERY,-1,2010-06-10 13:50:00,1.65,18168,United Kingdom,6,2010,-1.65
C511788,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-2,2010-06-10 13:50:00,7.95,18168,United Kingdom,6,2010,-15.9
C511793,M,Manual,-1,2010-06-10 14:12:00,241.38,16943,United Kingdom,6,2010,-241.38
C511795,85063,CREAM SWEETHEART MAGAZINE RACK,-1,2010-06-10 14:23:00,16.95,13659,United Kingdom,6,2010,-16.95
C511800,22605,WOODEN CROQUET GARDEN SET,-1,2010-06-10 14:57:00,10.95,13408,United Kingdom,6,2010,-10.95
C511804,21232,STRAWBERRY CERAMIC TRINKET BOX,-3,2010-06-10 15:27:00,1.25,14113,United Kingdom,6,2010,-3.75
C511804,22073,RED RETROSPOT STORAGE JAR,-1,2010-06-10 15:27:00,3.75,14113,United Kingdom,6,2010,-3.75
C511807,79323P,PINK CHERRY LIGHTS,-36,2010-06-10 15:29:00,5.45,17850,United Kingdom,6,2010,-196.20000000000002
C511807,79323LP,LIGHT PINK CHERRY LIGHTS,-20,2010-06-10 15:29:00,5.45,17850,United Kingdom,6,2010,-109.0
C511806,21313,GLASS HEART T-LIGHT HOLDER ,-6,2010-06-10 15:29:00,0.64,15311,United Kingdom,6,2010,-3.84
C511809,22138,BAKING SET 9 PIECE RETROSPOT ,-6,2010-06-10 15:32:00,4.95,17499,United Kingdom,6,2010,-29.700000000000003
C511809,22617,BAKING SET SPACEBOY DESIGN,-3,2010-06-10 15:32:00,4.95,17499,United Kingdom,6,2010,-14.850000000000001
C511811,22429,ENAMEL MEASURING JUG CREAM,-2,2010-06-10 15:33:00,4.25,13901,United Kingdom,6,2010,-8.5
C511812,85065,CREAM SWEETHEART TRAYS,-5,2010-06-10 15:41:00,9.95,16839,United Kingdom,6,2010,-49.75
C511813,79323B,BLACK CHERRY LIGHTS,-3,2010-06-10 15:51:00,6.75,17706,United Kingdom,6,2010,-20.25
C511813,79323LP,LIGHT PINK CHERRY LIGHTS,-6,2010-06-10 15:51:00,6.75,17706,United Kingdom,6,2010,-40.5
C511813,79341,WILLOW BRANCH LIGHTS.,-16,2010-06-10 15:51:00,6.75,17706,United Kingdom,6,2010,-108.0
C511813,79323G,GOLD  CHERRY LIGHTS,-14,2010-06-10 15:51:00,6.75,17706,United Kingdom,6,2010,-94.5
C511813,79323S,SILVER CHERRY LIGHTS,-29,2010-06-10 15:51:00,6.75,17706,United Kingdom,6,2010,-195.75
C511813,79323W,WHITE CHERRY LIGHTS,-14,2010-06-10 15:51:00,6.75,17706,United Kingdom,6,2010,-94.5
C511813,79323GR,GREEN CHERRY LIGHTS,-13,2010-06-10 15:51:00,6.75,17706,United Kingdom,6,2010,-87.75
C511814,79323GR,GREEN CHERRY LIGHTS,-13,2010-06-10 15:54:00,5.45,13694,United Kingdom,6,2010,-70.85000000000001
C511814,79323W,WHITE CHERRY LIGHTS,-29,2010-06-10 15:54:00,5.45,13694,United Kingdom,6,2010,-158.05
C511814,79323LP,LIGHT PINK CHERRY LIGHTS,-22,2010-06-10 15:54:00,5.45,13694,United Kingdom,6,2010,-119.9
C511814,79323P,PINK CHERRY LIGHTS,-61,2010-06-10 15:54:00,5.45,13694,United Kingdom,6,2010,-332.45
C511815,79323G,GOLD  CHERRY LIGHTS,-4,2010-06-10 16:03:00,6.75,16104,United Kingdom,6,2010,-27.0
C511815,79323S,SILVER CHERRY LIGHTS,-5,2010-06-10 16:03:00,6.75,16104,United Kingdom,6,2010,-33.75
C511815,79323W,WHITE CHERRY LIGHTS,-5,2010-06-10 16:03:00,6.75,16104,United Kingdom,6,2010,-33.75
C511815,79323P,PINK CHERRY LIGHTS,-5,2010-06-10 16:03:00,6.75,16104,United Kingdom,6,2010,-33.75
C511819,22138,BAKING SET 9 PIECE RETROSPOT ,-5,2010-06-10 16:16:00,4.95,14168,United Kingdom,6,2010,-24.75
C511819,22618,COOKING SET RETROSPOT,-4,2010-06-10 16:16:00,9.95,14168,United Kingdom,6,2010,-39.8
C511820,22501,PICNIC BASKET WICKER LARGE,-1,2010-06-10 16:18:00,9.95,15260,United Kingdom,6,2010,-9.95
C511820,21535,RED RETROSPOT SMALL MILK JUG,-4,2010-06-10 16:18:00,2.55,15260,United Kingdom,6,2010,-10.2
C511821,22138,BAKING SET 9 PIECE RETROSPOT ,-1,2010-06-10 16:21:00,4.95,13338,United Kingdom,6,2010,-4.95
C511821,21474,SWEETHEART CREAM STEEL FOLDIN BENCH,-1,2010-06-10 16:21:00,19.95,13338,United Kingdom,6,2010,-19.95
C511822,21533,RETRO SPOT LARGE MILK JUG,-9,2010-06-10 16:25:00,4.25,15633,United Kingdom,6,2010,-38.25
C511823,21718,RED METAL BEACH SPADE ,-1,2010-06-10 16:30:00,1.25,12525,France,6,2010,-1.25
C511823,22519,CHILDS GARDEN BRUSH PINK,-1,2010-06-10 16:30:00,2.1,12525,France,6,2010,-2.1
C511823,22180,RETRO SPOT LAMP,-1,2010-06-10 16:30:00,9.95,12525,France,6,2010,-9.95
C511824,85042,ANTIQUE LILY FAIRY LIGHTS,-4,2010-06-10 16:32:00,4.95,13767,United Kingdom,6,2010,-19.8
C511827,21714,CITRONELLA CANDLE GARDEN POT,-8,2010-06-10 16:43:00,1.25,15670,United Kingdom,6,2010,-10.0
