cust_id,first_purchase,latest_purchase,frequency,total_spent,lifetime_in_days,CV,CLV
15851,"2010-07-01 12:34:00","2010-07-01 12:34:00",1,109.72999999999999,0,487.837634,65498.1539836348
15852,"2010-07-01 10:16:00","2010-07-01 10:16:00",1,96.55000000000001,0,429.24199000000004,57630.97390977801
15854,"2009-12-10 12:08:00","2010-11-28 10:42:00",9,2609.1600000000008,353,1288.8670586666672,173046.1268041158
15855,"2010-08-20 17:15:00","2010-08-20 17:15:00",1,340.48,0,1513.7059840000002,203233.49556500482
15856,"2009-12-03 14:02:00","2010-12-09 13:34:00",26,17832.770000000037,371,3049.26649484616,409401.22798433417
15857,"2010-10-05 16:43:00","2010-10-05 16:43:00",1,273.47999999999996,0,1215.837384,163241.0020180848
15858,"2009-12-10 11:42:00","2010-12-07 14:31:00",9,2521.5199999999977,362,1245.5748462222214,167233.61911845714
15859,"2010-10-03 12:52:00","2010-10-03 12:52:00",1,438.4599999999999,0,1949.3054679999998,261718.0406057096
15860,"2009-12-06 12:31:00","2010-12-06 11:38:00",10,1528.0000000000016,365,679.3182400000007,91206.76140252811
15861,"2010-01-28 19:41:00","2010-09-09 19:56:00",4,1236.4299999999996,224,1374.2301234999995,184507.15968738165
15862,"2009-12-17 11:33:00","2010-12-01 11:21:00",10,2095.410000000003,349,931.5773778000014,125075.62821365935
15863,"2009-12-17 10:20:00","2010-04-01 15:40:00",3,289.85999999999996,105,429.55319599999996,57672.757111991195
15864,"2010-11-23 15:02:00","2010-11-23 15:02:00",1,244.44000000000003,0,1086.7313520000002,145906.94212849444
15865,"2010-01-05 13:58:00","2010-10-22 15:24:00",2,1353.7899999999995,290,3009.339790999999,404040.5808872001
15867,"2009-12-14 15:16:00","2010-12-05 14:17:00",17,5251.309999999994,356,1373.310235176469,184383.6534573101
15868,"2010-05-05 14:11:00","2010-05-05 14:11:00",1,94.53,0,420.261474,56425.2300744828
15869,"2010-03-23 16:50:00","2010-03-23 16:50:00",1,174.02,0,773.6581160000001,103873.04070201522
15870,"2010-09-19 16:22:00","2010-11-08 10:57:00",3,508.51999999999987,50,753.5927386666665,101179.01899741171
15871,"2010-09-28 14:16:00","2010-09-28 14:16:00",1,33.099999999999994,0,147.15597999999997,19757.485617955997
15872,"2010-06-07 14:53:00","2010-11-26 12:05:00",2,434.74999999999983,172,966.4057749999996,129751.76544420495
15873,"2010-07-27 11:58:00","2010-07-28 12:41:00",4,313.91999999999996,1,348.90638399999995,46844.938709884795
15874,"2010-01-07 13:56:00","2010-11-17 10:32:00",14,6878.879999999996,314,2184.4374788571417,293287.38167381333
15875,"2010-03-03 16:51:00","2010-03-03 16:51:00",1,111.71999999999998,0,496.68477599999994,66685.9907322672
15876,"2010-09-17 15:26:00","2010-10-26 18:58:00",2,1449.1399999999996,39,3221.2933059999996,432497.92610883317
15878,"2009-12-06 12:28:00","2010-05-27 12:17:00",2,330.7699999999999,172,735.2686329999999,98718.7842575726
15879,"2009-12-17 19:54:00","2010-10-31 16:21:00",4,1157.3,318,1286.281085,172698.928290487
15880,"2010-12-05 13:00:00","2010-12-05 13:00:00",1,343.28,0,1526.1542239999999,204904.8236535328
15882,"2009-12-10 15:33:00","2010-12-06 13:12:00",6,979.62,361,725.8657660000001,97456.33464784521
15884,"2009-12-03 18:23:00","2010-10-03 15:55:00",2,249.70000000000002,304,555.05813,74523.325661686
15885,"2010-01-21 12:47:00","2010-11-21 11:40:00",12,1572.47,304,582.5739271666666,78217.65712403643
15886,"2010-04-20 15:03:00","2010-10-19 12:01:00",3,871.78,182,1291.9198413333334,173456.00012106428
15887,"2010-06-02 11:53:00","2010-10-29 08:36:00",3,1027.15,149,1522.1678233333337,204369.60072994474
15888,"2010-07-01 11:51:00","2010-11-04 09:59:00",2,260.85,126,579.843465,77851.059266523
15889,"2009-12-10 12:21:00","2010-12-05 15:12:00",7,1359.4100000000014,360,863.3807111428581,115919.39371560464
15890,"2010-04-14 08:43:00","2010-11-10 12:46:00",5,535.65,210,476.278554,63946.2064728588
15892,"2010-02-08 16:23:00","2010-02-08 16:23:00",1,128.20000000000002,0,569.9515600000001,76522.95033903202
15893,"2010-08-15 11:12:00","2010-08-15 11:12:00",1,305.28000000000003,0,1357.2138240000002,182222.51388065284
15894,"2010-12-05 14:06:00","2010-12-05 14:06:00",1,156.73999999999995,0,696.8346919999998,93558.55878424237
15898,"2009-12-11 16:11:00","2010-12-07 13:30:00",22,4207.429999999987,361,850.2451042727247,114155.77823888542
15899,"2010-12-06 10:36:00","2010-12-06 10:36:00",1,56.25,0,250.07625000000002,33575.78749275
15900,"2010-05-26 11:27:00","2010-10-22 10:44:00",3,549.29,149,814.0111606666667,109290.92925566014
15901,"2010-06-14 12:39:00","2010-09-14 14:16:00",4,339.3399999999999,92,377.15944299999995,50638.256567954595
15902,"2010-11-24 16:57:00","2010-11-24 16:57:00",1,145.01000000000002,0,644.6854580000002,86556.88789908763
15903,"2010-01-14 10:57:00","2010-11-26 12:44:00",5,3813.0800000000013,316,3390.438212800001,455207.6934145963
15905,"2010-06-14 16:00:00","2010-06-14 16:00:00",1,114.69000000000003,0,509.8888020000001,68458.79231188442
15906,"2010-09-15 12:17:00","2010-11-30 13:26:00",3,987.9500000000002,76,1464.076036666667,196570.0696501474
15908,"2010-07-15 19:21:00","2010-08-06 11:56:00",2,764.5700000000004,22,1699.5626530000009,228187.02082961673
15910,"2010-01-21 11:51:00","2010-11-04 12:18:00",7,1449.620000000001,287,920.6743708571436,123611.766514896
15911,"2009-12-09 13:26:00","2010-03-26 12:06:00",8,1702.3400000000013,107,946.0328965000008,127016.45795646241
15912,"2009-12-10 12:58:00","2010-09-29 13:20:00",7,810.0800000000002,293,514.4933805714287,69077.01316095729
15913,"2010-06-23 16:31:00","2010-06-23 16:31:00",1,6.300000000000001,0,28.008540000000004,3760.4881991880006
15914,"2010-11-26 16:09:00","2010-11-26 16:10:00",2,205.98999999999995,0,457.8951709999999,61478.01302783619
15915,"2010-11-03 11:13:00","2010-11-03 11:13:00",1,429.20999999999987,0,1908.1818179999996,256196.68888467955
15916,"2009-12-10 16:21:00","2010-12-08 13:14:00",7,1899.0800000000013,363,1206.1328377142866,161938.04828376308
15917,"2009-12-02 14:55:00","2010-04-12 15:01:00",4,437.52999999999975,131,486.29271849999975,65290.73022979067
15918,"2010-03-18 11:40:00","2010-03-18 11:40:00",1,248.64999999999995,0,1105.44817,148419.903290174
15919,"2010-12-06 11:26:00","2010-12-06 11:26:00",1,270.7199999999999,0,1203.5669759999996,161593.55004510714
15920,"2009-12-14 13:09:00","2010-10-11 13:57:00",5,404.14000000000004,301,359.34512240000004,48246.466692693284
15921,"2010-03-09 11:03:00","2010-11-08 10:24:00",3,466.0799999999999,244,690.699488,92734.8327977536
15922,"2010-12-01 13:51:00","2010-12-01 13:51:00",1,369.50000000000006,0,1642.7231000000004,220555.61739682007
15923,"2010-12-02 12:16:00","2010-12-02 12:16:00",1,127.08000000000003,0,564.9722640000001,75854.41910362082
15924,"2009-12-08 15:00:00","2009-12-08 15:00:00",1,102.82000000000001,0,457.1171560000001,61373.55502230321
15926,"2010-06-15 15:23:00","2010-06-15 15:23:00",1,134.44,0,597.693352,80247.62436489441
15927,"2010-03-02 13:25:00","2010-03-02 13:25:00",1,123.39000000000003,0,548.5672620000001,73651.84744409642
15928,"2010-02-21 15:16:00","2010-02-21 15:16:00",1,293.53000000000003,0,1304.9756740000003,175208.90493772284
15929,"2010-03-05 14:56:00","2010-03-05 14:56:00",1,594,0,2640.8052000000002,354560.31592344004
15931,"2010-10-07 16:46:00","2010-10-07 16:46:00",1,239.89999999999998,0,1066.5474199999999,143197.003013524
15934,"2010-10-06 12:08:00","2010-10-18 10:13:00",2,2190.66,12,4869.618114,653805.6411454908
15936,"2010-08-29 11:42:00","2010-11-25 16:39:00",2,282.7900000000001,88,628.6138910000002,84399.08395622023
15938,"2010-06-01 09:42:00","2010-09-09 17:07:00",4,330.2299999999999,100,367.0341334999999,49278.810238803686
15939,"2010-11-30 12:07:00","2010-11-30 12:07:00",1,2945.380000000001,0,13094.570404000006,1758105.8304959296
15941,"2010-03-12 14:45:00","2010-03-12 14:45:00",1,405,0,1800.549,241745.66994780002
15943,"2010-01-31 11:04:00","2010-02-28 12:49:00",2,271.28999999999996,28,603.050541,80966.8923458502
15944,"2009-12-13 12:57:00","2010-11-11 09:55:00",3,1839.14,333,2725.482870666667,365929.3262780222
15945,"2009-12-01 13:47:00","2010-12-09 13:14:00",4,646.2700000000001,373,718.2967915000002,96440.10747973132
15946,"2010-03-16 10:49:00","2010-07-25 12:18:00",3,2304.1800000000003,131,3414.6411480000006,458457.2327410057
15948,"2010-10-11 12:16:00","2010-10-11 12:16:00",1,553.8499999999999,0,2462.30633,330594.664939726
15950,"2010-01-26 11:39:00","2010-11-29 17:00:00",6,5415.199999999998,307,4012.482693333332,538724.7538688586
15951,"2010-11-23 18:20:00","2010-11-23 18:20:00",1,304.95,0,1355.7467100000001,182025.535927362
15953,"2009-12-03 14:00:00","2010-12-05 15:15:00",11,2010.17,367,812.4376169090909,109079.66180897175
15954,"2010-04-29 13:35:00","2010-04-29 13:35:00",1,190.74999999999994,0,848.0363499999997,113859.22603096998
15955,"2010-02-23 16:36:00","2010-12-02 11:22:00",9,4242.0999999999985,282,2095.50313111111,281346.8604898661
15956,"2009-12-13 11:16:00","2010-06-06 13:06:00",2,617.6,175,1372.8630400000002,184323.61204908803
15957,"2010-10-15 12:11:00","2010-10-15 12:22:00",2,501.20999999999987,0,1114.1397089999998,149586.84843769978
15958,"2010-06-07 10:59:00","2010-11-01 12:22:00",3,388.6399999999999,147,575.9385706666665,77326.77956256211
15959,"2010-01-26 16:19:00","2010-01-26 16:38:00",3,579.49,0,858.7655473333333,115299.75166917747
15960,"2010-09-30 15:50:00","2010-11-30 15:57:00",4,410.95,61,456.7503775,61324.310533980504
15961,"2010-11-25 15:59:00","2010-11-25 15:59:00",1,451.28999999999996,0,2006.3450819999998,269376.3046685004
15962,"2010-09-16 13:48:00","2010-09-16 13:48:00",1,295.83,0,1315.201014,176581.7815818708
15964,"2010-02-14 15:30:00","2010-02-14 15:30:00",1,272.96,0,1213.525568,162930.61251592962
15965,"2009-12-03 11:45:00","2010-12-07 13:18:00",10,2167.4500000000007,369,963.6049210000003,129375.71662428626
15966,"2010-09-15 10:44:00","2010-09-15 10:44:00",1,426.5300000000001,0,1896.2670740000005,254596.9891428029
15967,"2009-12-01 13:29:00","2010-11-25 13:42:00",10,2622.7699999999977,359,1166.031086599999,156553.89895530642
15968,"2010-11-16 13:04:00","2010-11-16 13:04:00",1,418.0499999999999,0,1858.5666899999997,249535.25264611797
15969,"2010-07-05 13:10:00","2010-10-10 12:01:00",2,460.95000000000005,97,1024.6457550000002,137571.19328696103
15970,"2010-04-20 11:30:00","2010-04-20 11:30:00",1,703.2199999999998,0,3126.3754759999993,419754.04943380714
15971,"2009-12-08 09:46:00","2010-11-19 10:43:00",6,1702.98,346,1261.851414,169418.9469167508
15972,"2010-04-18 14:06:00","2010-09-09 13:20:00",5,1810.2700000000016,144,1609.6196732000014,216111.07848711323
15973,"2010-10-06 15:00:00","2010-12-08 11:42:00",3,680.6199999999999,63,1008.6334653333332,135421.34804927706
15976,"2010-06-06 14:01:00","2010-10-25 11:33:00",4,1315.7000000000019,141,1462.334765000002,196336.28268538328
15978,"2010-03-05 14:39:00","2010-10-03 14:08:00",2,2180.640000000001,212,4847.344656000002,650815.1576728035
15979,"2010-04-16 11:35:00","2010-04-16 11:35:00",1,329.21999999999997,0,1463.646276,196512.3690375672
15980,"2010-06-01 14:40:00","2010-08-06 12:35:00",4,4194.820000000001,66,4662.332689000001,625975.0439570559
15981,"2010-03-29 10:07:00","2010-11-03 09:51:00",13,5954.289999999999,219,2036.2755755384612,273394.83857806
15982,"2010-04-13 15:47:00","2010-04-13 15:47:00",1,324.50999999999993,0,1442.7065579999999,193700.9564315076
15983,"2009-12-06 12:52:00","2010-12-09 10:45:00",6,2483.8,368,1840.413006666667,247097.89918368138
15984,"2009-12-01 13:38:00","2010-12-06 13:21:00",21,5921.649999999991,370,1253.6415033333317,168316.66624884045
15985,"2010-05-27 15:51:00","2010-09-29 14:43:00",5,1572.8600000000001,125,1398.5241976,187768.93552301073
15986,"2010-11-23 10:02:00","2010-11-23 10:02:00",1,186.3,0,828.2525400000001,111203.00817598801
15987,"2010-11-25 12:56:00","2010-12-06 08:34:00",2,230.85000000000005,11,513.1564650000001,68897.51593512302
15988,"2010-02-21 11:36:00","2010-06-06 12:45:00",2,612.0600000000001,105,1360.5481740000002,182670.19104722285
15989,"2009-12-02 15:51:00","2010-11-29 12:03:00",2,372.50999999999976,362,828.0524789999995,111176.14754599374
15990,"2010-02-28 12:30:00","2010-08-02 12:42:00",5,1217.9399999999994,155,1082.9435303999994,145398.3808672708
15991,"2010-06-23 15:50:00","2010-06-23 15:50:00",1,150.55,0,669.31519,89863.72990281801
15992,"2010-09-12 11:52:00","2010-11-08 14:51:00",2,854.6100000000001,57,1899.7125690000003,255059.58888159186
15994,"2010-03-14 11:55:00","2010-10-24 12:14:00",2,775.1099999999997,224,1722.9920189999993,231332.69905338172
15995,"2010-10-21 13:57:00","2010-10-21 13:57:00",1,696.1900000000003,0,3095.1215020000013,415557.8221258246
15996,"2010-11-07 15:49:00","2010-12-08 15:59:00",2,626.2199999999997,31,1392.0244379999995,186896.26349964354
15998,"2009-12-01 11:45:00","2010-11-11 16:27:00",11,5218.36999999999,345,2109.075395090905,283169.10251077416
15999,"2009-12-04 12:31:00","2009-12-04 12:31:00",1,20.4,0,90.69432,12176.818930704001
16001,"2010-11-23 17:10:00","2010-11-23 17:10:00",1,583.39,0,2593.6352620000002,348227.1762736965
16002,"2010-03-24 13:08:00","2010-03-24 13:08:00",1,169.21,0,752.2738180000001,101001.93780707962
16003,"2009-12-03 18:51:00","2010-11-23 16:30:00",5,2878.460000000001,355,2559.411493600001,343632.2178360221
16004,"2010-01-25 13:56:00","2010-08-22 11:48:00",5,2146.39,209,1908.4841324,256237.2782811153
16005,"2010-09-15 13:21:00","2010-11-29 11:48:00",6,1820.8300000000017,75,1349.1743356666682,181143.11449014535
16006,"2010-11-17 12:03:00","2010-11-17 12:03:00",1,245.7699999999999,0,1092.6442659999996,146700.82297054515
16007,"2010-06-14 13:18:00","2010-11-21 12:29:00",3,1373.2000000000014,160,2034.9908533333355,273222.34894841095
16008,"2010-03-19 11:07:00","2010-11-22 13:22:00",12,4905.349999999999,248,1817.3504191666666,244001.46544823883
16010,"2010-10-24 10:54:00","2010-11-28 11:19:00",8,1316.5600000000009,35,731.6453060000005,98232.30840323327
16011,"2009-12-01 12:02:00","2010-12-08 16:34:00",14,2517.749999999999,372,799.5294964285711,107346.5891553921
16012,"2010-06-28 11:39:00","2010-11-03 13:47:00",2,1574.5000000000011,128,3499.9560500000025,469911.79917631036
16013,"2009-12-08 10:24:00","2010-12-03 13:10:00",39,20315.84,360,2315.901576205128,310938.04060476815
16014,"2010-01-31 12:43:00","2010-10-27 16:04:00",2,467.8899999999998,269,1040.0726809999996,139642.44631095816
16016,"2010-11-02 13:27:00","2010-12-08 12:36:00",4,1025.1800000000003,36,1139.4363110000004,152983.22587474427
16017,"2010-01-05 12:06:00","2010-10-18 12:58:00",4,1341.9500000000003,286,1491.5103275000004,200253.45789287056
16018,"2009-12-07 13:57:00","2010-11-08 15:36:00",2,289.23,336,642.9293670000001,86321.11125802742
16019,"2009-12-14 14:12:00","2010-11-23 13:14:00",18,13679.61,344,3200.8847441052635,429757.8276900097
16021,"2010-06-13 11:05:00","2010-11-09 14:48:00",2,532.2499999999999,149,1183.1385249999998,158850.781271255
16024,"2010-10-24 11:40:00","2010-10-24 11:42:00",2,232.96000000000006,0,517.8467840000002,69527.24848276483
16027,"2010-01-08 13:21:00","2010-09-08 12:44:00",9,1113.74,243,550.1628102222222,73866.06925861805
16028,"2010-04-23 11:45:00","2010-04-23 11:45:00",1,82.2,0,365.44476000000003,49065.417456072006
16029,"2009-12-08 11:23:00","2010-12-02 17:40:00",47,41184.30000000002,359,4068.8257986666686,546289.503145744
16032,"2010-07-04 13:31:00","2010-09-09 18:00:00",6,1970.4499999999994,67,1460.037768333333,196027.8828595236
16033,"2010-08-11 16:44:00","2010-12-05 10:36:00",8,2019.7300000000016,116,1122.414454250001,150697.8339394045
16034,"2010-10-26 13:00:00","2010-11-10 11:32:00",3,491.0199999999999,15,727.6589053333333,97697.08547964507
16035,"2010-05-28 15:09:00","2010-05-28 15:09:00",1,217.73,0,967.984034,129963.6659697148
16036,"2010-03-29 14:47:00","2010-10-11 15:08:00",2,1797.9200000000003,196,3996.596368000001,536591.8208796898
16037,"2010-03-01 12:31:00","2010-06-13 11:32:00",2,654.32,104,1454.4879280000002,195282.74908672165
16039,"2010-03-21 15:17:00","2010-10-12 10:44:00",2,456.3999999999999,205,1014.5315599999999,136213.239215032
16040,"2010-04-09 10:12:00","2010-10-05 11:09:00",4,1103.3500000000001,179,1226.3183575000003,164648.20057833655
16042,"2010-09-12 12:00:00","2010-11-25 18:16:00",3,1067.85,74,1582.48251,212467.58325412203
16043,"2010-08-15 11:26:00","2010-11-25 15:40:00",4,1082.6000000000001,102,1203.2557700000002,161551.76684289402
16044,"2010-09-30 18:12:00","2010-09-30 18:12:00",1,340.84,0,1515.306472,203448.3806049584
16045,"2010-07-29 12:50:00","2010-10-19 10:23:00",4,2094.23,82,2327.6319335000003,312512.9841819638
16046,"2010-05-26 13:18:00","2010-05-26 13:18:00",1,235.78,0,1048.230724,140737.7631118328
16047,"2010-01-26 16:34:00","2010-01-26 16:34:00",1,107.14,0,476.323012,63952.1755017464
16048,"2010-06-08 12:36:00","2010-12-01 15:28:00",4,818.7899999999998,176,910.0441454999999,122184.52907195009
16049,"2010-07-11 13:53:00","2010-11-29 14:36:00",3,787.8900000000002,141,1167.6004540000004,156764.60567503885
16050,"2010-11-03 15:55:00","2010-11-21 14:52:00",2,162.8,18,361.88812,48587.895145064
16051,"2010-01-27 09:38:00","2010-01-27 09:38:00",1,188.44,0,837.766552,112480.38035793441
16053,"2010-04-08 11:11:00","2010-10-22 11:42:00",4,2122.890000000001,197,2359.486090500001,316789.79337992927
16054,"2010-04-01 18:37:00","2010-10-17 11:38:00",3,1327.9800000000002,199,1967.9778280000005,264225.0327385017
16057,"2010-01-07 17:11:00","2010-07-08 11:33:00",3,1591.7299999999998,182,2358.8377446666664,316702.7450419849
16058,"2010-10-29 16:48:00","2010-10-29 16:48:00",1,62.7,0,278.75166,37425.811125252
16059,"2010-05-19 13:04:00","2010-12-07 10:36:00",7,1757.9100000000012,202,1116.4737540000008,149900.2224542989
16060,"2010-08-02 15:26:00","2010-11-04 12:10:00",3,541.9499999999999,94,803.1337699999999,107830.506854494
16061,"2010-10-04 15:29:00","2010-10-04 15:29:00",1,89.65,0,398.56597000000005,53512.34397733401
16062,"2010-06-21 13:32:00","2010-11-25 19:06:00",4,1709.829999999999,157,1900.390553499999,255150.6165721276
16064,"2009-12-14 16:11:00","2009-12-14 16:11:00",1,111.00000000000003,0,493.48380000000014,66256.22065236002
16065,"2010-09-02 13:27:00","2010-12-09 13:03:00",8,2010.5300000000022,98,1117.3017842500012,150011.39561733053
16067,"2010-02-02 18:01:00","2010-05-26 12:33:00",3,3395.2900000000004,113,5031.593427333334,675552.8030593136
16068,"2010-04-25 11:52:00","2010-04-25 11:52:00",1,122.93000000000004,0,546.5221940000001,73377.27211526682
16069,"2010-10-18 10:32:00","2010-10-18 10:32:00",1,457.7000000000001,0,2034.8426600000005,273202.4521854521
16071,"2010-02-22 14:48:00","2010-06-30 13:41:00",3,750.56,128,1112.2798826666665,149337.14406256852
16072,"2010-06-08 16:47:00","2010-10-07 16:48:00",3,3744.5699999999983,121,5549.203101999998,745048.2167213442
16074,"2010-11-14 13:19:00","2010-11-14 13:19:00",1,265.24999999999994,0,1179.2484499999998,158328.49124359
16075,"2010-05-24 15:57:00","2010-07-25 11:31:00",2,736.93,62,1638.121697,219937.82290695343
16077,"2010-03-24 10:42:00","2010-03-24 10:42:00",1,2300.4,0,10227.118320000001,1373115.4053035043
16078,"2010-02-08 13:29:00","2010-02-08 13:29:00",1,283.79,0,1261.6735820000001,169395.07080120043
16080,"2010-09-15 14:19:00","2010-11-19 08:18:00",2,385.4,65,856.70566,115023.186664052
16081,"2010-02-03 12:46:00","2010-12-08 11:16:00",4,1653.2800000000009,308,1837.538056000001,246711.90198228334
16082,"2010-02-07 15:16:00","2010-02-07 15:16:00",1,106.75000000000001,0,474.5891500000001,63719.38337513001
16083,"2010-11-16 11:53:00","2010-11-22 12:55:00",2,1033.8,6,1532.0226799999998,205692.73546669597
16085,"2010-01-20 14:03:00","2010-11-24 14:21:00",7,1362.0200000000002,308,865.0383594285715,116141.95322127077
16086,"2009-12-02 13:20:00","2010-12-07 13:45:00",6,1743.600000000001,370,1291.949480000001,173459.97947365613
16087,"2010-01-19 12:30:00","2010-11-15 16:44:00",5,1739.9199999999998,300,1547.0672672,207712.65484225986
16088,"2010-04-27 10:56:00","2010-05-13 10:16:00",2,1437.43,16,3195.263147,429003.0596951434
16089,"2010-07-18 15:51:00","2010-11-18 13:51:00",2,271.44,123,603.3839760000001,81011.66006250722
16090,"2010-03-25 13:05:00","2010-03-25 13:05:00",1,205.91,0,915.4346780000001,122908.27382457162
16092,"2010-05-09 16:10:00","2010-07-23 11:30:00",3,770.0800000000002,75,1141.2072213333336,153220.9921921003
16094,"2010-04-16 14:00:00","2010-11-29 15:54:00",7,2617.3300000000004,227,1662.3036734285718,223184.5482626016
16095,"2010-09-09 16:54:00","2010-09-09 16:54:00",1,447.05000000000007,0,1987.4948900000004,266845.4364201581
16096,"2010-03-04 15:44:00","2010-10-19 15:03:00",3,1264.3500000000001,229,1873.6824100000003,251564.72246790206
16098,"2009-12-15 09:40:00","2010-12-01 09:45:00",8,2442.4700000000003,351,1357.3416407500001,182239.67483870467
16099,"2010-03-03 11:13:00","2010-10-18 14:48:00",4,841.3000000000002,229,935.0628850000003,125543.60007844704
16100,"2010-09-03 11:39:00","2010-09-03 11:39:00",1,582.6400000000001,0,2590.3009120000006,347779.4991071265
16101,"2010-05-27 12:50:00","2010-10-01 10:45:00",3,1938.460000000001,127,2872.668489333335,385690.7912485701
16103,"2010-01-08 12:08:00","2010-11-15 16:44:00",16,4762.07,311,1323.200675375,177655.83371733333
16104,"2009-12-06 10:41:00","2010-10-17 10:34:00",8,2476.250000000003,315,1376.1140312500017,184760.09728649398
16105,"2010-04-14 13:27:00","2010-09-27 11:38:00",4,2049.2300000000005,166,2277.616683500001,305797.8266834138
16108,"2010-03-18 14:14:00","2010-10-01 15:10:00",3,1393.4200000000003,197,2064.9555453333337,277245.4744186531
16109,"2010-01-10 10:37:00","2010-01-10 10:37:00",1,327.6,0,1456.4440800000002,195545.38635777603
16110,"2010-07-05 13:04:00","2010-07-05 13:04:00",1,481.78999999999974,0,2141.941981999999,287581.84277568024
16111,"2010-10-07 19:51:00","2010-10-07 19:51:00",1,562.4800000000001,0,2500.6735840000006,335745.9368697249
16115,"2010-05-14 11:59:00","2010-11-07 11:27:00",4,907.17,177,1008.2740965,135373.0983991023
16117,"2010-04-27 11:50:00","2010-11-02 12:02:00",2,422.18999999999994,189,938.486151,126003.2153027922
16118,"2010-02-25 09:40:00","2010-02-25 09:40:00",1,4376.25,0,19455.93225,2612196.26693595
16119,"2009-12-16 11:56:00","2010-11-10 13:40:00",6,1297.45,329,961.3672016666667,129075.27550361035
16120,"2010-10-13 15:07:00","2010-10-13 15:22:00",2,1747.7700000000011,0,3885.1179330000027,521624.480944033
16121,"2010-05-23 10:52:00","2010-11-14 11:41:00",3,609.9800000000002,175,903.949694666667,121366.27469527499
16122,"2010-10-10 15:26:00","2010-12-08 11:41:00",3,316.9200000000001,59,469.6543120000002,63056.821168606424
16124,"2009-12-07 10:33:00","2010-10-17 12:56:00",3,1523.49,314,2257.710614,303125.1939989908
16125,"2009-12-14 15:38:00","2010-12-07 15:48:00",14,4298.299999999997,358,1364.9558671428563,183261.9776255076
16126,"2009-12-02 13:34:00","2010-11-25 13:41:00",11,8359.029999999999,358,3378.4159612727267,453593.5594755911
16127,"2009-12-13 12:19:00","2009-12-13 12:19:00",1,145.05999999999997,0,644.9077479999999,86586.73304352559
16128,"2010-07-16 16:30:00","2010-11-24 15:26:00",6,1920.8300000000002,131,1423.2710023333336,191091.4959694785
16129,"2010-07-20 12:32:00","2010-10-28 14:29:00",3,1396.0499999999997,100,2068.8530299999998,277768.759284466
16130,"2010-04-01 13:58:00","2010-10-13 15:14:00",4,987.4800000000001,195,1097.5346460000003,147357.41614818125
16131,"2009-12-02 10:09:00","2010-11-29 13:20:00",6,6450.88,362,4779.887050666667,641758.1511740183
16132,"2010-03-22 10:25:00","2010-06-13 13:49:00",2,664.2,83,1476.4501800000003,198231.44935719605
16133,"2010-03-31 12:21:00","2010-11-28 12:08:00",23,8403.219999999994,242,1624.3058902608684,218082.8822993828
16134,"2010-06-17 09:48:00","2010-10-12 10:44:00",3,1527.2500000000002,117,2263.282683333334,303873.31228623673
16135,"2010-05-05 09:35:00","2010-05-05 09:35:00",1,301.9,0,1342.1870199999998,180204.98211664398
16136,"2010-02-14 12:49:00","2010-02-14 12:49:00",1,237.42000000000002,0,1055.5218360000001,141716.6838493992
16137,"2010-01-28 15:04:00","2010-01-28 15:04:00",1,422.7,0,1879.23966,252310.85107885202
16138,"2010-04-28 09:51:00","2010-11-26 12:13:00",3,910.35,212,1349.07801,181130.181594222
16139,"2009-12-03 13:51:00","2009-12-17 11:24:00",2,475.74,14,1057.5224460000002,141985.29014934122
16140,"2010-09-24 12:03:00","2010-12-03 14:40:00",2,832.4200000000001,70,1850.3864180000003,248436.95133079964
16141,"2010-10-18 14:12:00","2010-10-18 14:12:00",1,335.54,0,1491.7437320000001,200284.79529453043
16143,"2009-12-10 09:44:00","2010-12-05 15:18:00",7,2485.8899999999994,360,1578.8242517142853,211976.41744851373
16145,"2010-05-04 13:31:00","2010-11-16 15:58:00",8,3005.9499999999985,196,1670.4815637499992,224282.52980851516
16146,"2010-09-17 10:46:00","2010-09-17 10:46:00",1,212.25000000000003,0,943.6210500000002,126692.63813931003
16147,"2010-02-05 12:26:00","2010-11-04 14:56:00",4,2023.9100000000003,272,2249.4747695000005,302019.43139756296
16148,"2010-09-29 10:12:00","2010-09-29 10:12:00",1,310.3,0,1379.5317400000001,185218.966382228
16149,"2010-10-06 15:54:00","2010-10-06 15:54:00",1,141.7,0,629.9698599999999,84581.139337292
16150,"2009-12-17 15:33:00","2010-12-02 18:27:00",6,2342.5700000000006,350,1735.766284333334,233047.80002041897
16153,"2010-05-26 12:41:00","2010-10-15 09:29:00",6,3309.2599999999993,142,2452.0513513333326,329217.8089429862
16155,"2010-06-18 11:23:00","2010-11-23 12:03:00",5,796.9000000000001,158,708.5716040000001,95134.38241056881
16156,"2009-12-02 17:06:00","2010-11-22 09:57:00",11,3096.14,355,1251.347201090909,168008.62818230785
16158,"2009-12-05 15:00:00","2010-07-05 13:55:00",9,628.32,212,310.37611733333335,41671.78034063147
16159,"2009-12-03 11:51:00","2010-08-26 13:40:00",3,884.5899999999998,266,1310.9034073333332,176004.77545606947
16161,"2010-02-08 11:06:00","2010-12-06 10:03:00",25,7256.239999999989,301,1290.391671679998,173250.82470143423
16163,"2009-12-02 10:00:00","2010-12-09 16:28:00",5,1992.98,372,1772.0780968000001,237923.103848181
16165,"2010-07-22 14:17:00","2010-07-22 14:17:00",1,79.9,0,355.21942,47692.540811924
16166,"2010-01-17 14:16:00","2010-10-07 15:44:00",2,435.8300000000001,263,968.8065070000002,130074.09300413544
