index,cust_id,frequency,recency,T,monetary_value,pred_purchases,est_trans_value,clv
1414,15363,1.0,120.0,149.0,326.0,1.44,378.30695243653406,518.7464349147799
1415,15365,2.0,270.0,330.0,958.845,1.24,758.8394556002746,900.2639689524441
1416,15366,4.0,242.0,308.0,367.495,2.3,380.0529078379442,842.8947297435998
1417,15367,5.0,311.0,386.0,483.62399999999997,2.3,471.8479770362236,1047.4146359050321
1418,15369,7.0,239.0,388.0,848.3285714285714,3.1,786.489051248914,2355.193398737516
1419,15372,4.0,213.0,320.0,894.355,2.22,786.2167554443836,1687.6689712078307
1420,15373,5.0,215.0,243.0,177.296,3.38,224.355996094074,737.4983578581698
1421,15377,2.0,33.0,72.0,453.725,3.61,442.0152204437918,1594.305089729423
1422,15378,1.0,39.0,158.0,136.5,1.39,291.7236994934714,374.40433755561
1423,15380,6.0,373.0,395.0,254.23000000000002,2.65,282.02249740671823,722.6310375287926
1424,15381,2.0,160.0,240.0,472.11,1.61,453.54676455875847,702.4884017931455
1425,15382,4.0,361.0,392.0,1563.66,1.87,1302.1934741594653,2344.741934040485
1426,15384,1.0,211.0,249.0,1108.88,0.98,736.007728500201,676.8875449913842
1427,15385,1.0,285.0,334.0,317.4,0.77,374.3775805351602,268.95718760872694
1428,15389,3.0,281.0,338.0,459.6666666666667,1.67,449.06637418263676,720.8765477026271
1429,15390,1.0,13.0,66.0,381.77000000000004,2.37,403.7884723132338,924.3706915379805
1430,15392,2.0,57.0,88.0,492.34000000000003,3.23,466.2355400521376,1492.8780946237202
1431,15393,2.0,157.0,381.0,235.82,1.1,305.33960878364496,319.6265773111127
1432,15394,5.0,329.0,381.0,561.172,2.33,534.5014339128455,1200.1469123029844
1433,15400,2.0,140.0,217.0,196.05,1.74,280.39484351564266,471.09230155043696
1434,15401,1.0,116.0,225.0,80.75,1.06,266.2513176909609,263.4917832710139
1435,15402,3.0,204.0,248.0,206.57000000000002,2.15,267.79295339483315,557.8105279113724
1436,15403,1.0,239.0,387.0,75.12,0.68,263.6789498066894,165.6235388462693
1437,15410,1.0,31.0,256.0,353.4,0.96,390.82611407579475,330.3566552940253
1438,15413,4.0,47.0,395.0,1557.1200000000001,1.86,1297.1516953883572,2234.2239790352314
1439,15416,1.0,198.0,333.0,199.47,0.77,320.494926078298,229.23463052758046
1440,15418,1.0,161.0,243.0,245.83,1.0,341.6769820489597,319.2583854550098
1441,15420,5.0,300.0,391.0,129.178,2.28,185.47995753744726,407.1000974217452
1442,15421,5.0,347.0,389.0,522.786,2.29,503.488182821057,1110.1249892683777
1443,15422,4.0,291.0,327.0,305.82,2.18,332.50677546667447,700.7374886196734
1444,15423,1.0,40.0,278.0,69.84,0.9,261.26649822072966,206.95945377912923
1445,15425,3.0,263.0,320.0,393.96000000000004,1.75,402.00580877851996,676.3521133088274
1446,15426,3.0,217.0,243.0,253.4766666666667,2.19,301.3885437137623,638.3575699633321
1447,15428,2.0,335.0,379.0,242.265,1.1,309.38207828709665,325.55606138500065
1448,15430,1.0,61.0,185.0,118.0,1.23,283.27098086842307,324.09405707971223
1449,15434,5.0,310.0,341.0,248.046,2.56,281.5171359561078,696.057453724632
1450,15439,2.0,249.0,310.0,260.1,1.31,320.5686482784173,401.1817480420177
1451,15441,2.0,334.0,387.0,476.32000000000005,1.08,456.1873846688487,471.3323858014598
1452,15443,6.0,168.0,299.0,255.45833333333334,3.36,283.0477253937829,921.8168714327411
1453,15446,2.0,350.0,383.0,141.76,1.09,246.34276138338606,256.8536519304971
1454,15447,2.0,98.0,282.0,118.205,1.41,231.56846050614712,313.68563175619533
1455,15451,1.0,165.0,256.0,122.95,0.96,285.5326542302603,255.46529831343585
1456,15452,2.0,121.0,168.0,192.465,2.11,278.1462394551501,570.2967037143142
1457,15456,6.0,328.0,388.0,243.43999999999997,2.7,273.01662768045435,710.6025814471338
1458,15459,1.0,80.0,154.0,105.0,1.41,277.3312326454161,368.5986796147983
1459,15461,1.0,171.0,288.0,219.7,0.87,329.73808812071576,266.9202265718315
1460,15465,14.0,360.0,386.0,347.445,5.95,353.30403856729987,2039.5281452242973
1461,15466,2.0,347.0,393.0,246.13500000000002,1.07,311.80944166620577,317.843689608292
1462,15471,1.0,170.0,207.0,577.83,1.13,493.3690135903676,526.4459273282633
1463,15476,2.0,62.0,99.0,686.275,3.01,587.8765521781125,1747.3815839571375
1464,15480,2.0,211.0,333.0,1868.56,1.23,1329.4360644959424,1564.781040706367
1465,15482,6.0,351.0,394.0,559.42,2.66,536.7492241683929,1378.3704885154764
1466,15483,3.0,299.0,341.0,151.04333333333332,1.66,228.02352875492963,363.2698697061331
1467,15484,1.0,194.0,391.0,372.19,0.67,399.4113347765871,247.17835193422684
1468,15485,3.0,365.0,395.0,764.89,1.46,667.674064541746,935.8957690552089
1469,15488,3.0,127.0,240.0,100.87333333333333,2.21,192.09066705153265,410.8977735452719
1470,15489,4.0,293.0,350.0,267.8325,2.06,303.2216728569686,602.6693228594513
1471,15493,3.0,265.0,311.0,622.7233333333334,1.79,565.8511589773395,975.4703075212511
1472,15494,2.0,251.0,386.0,781.53,1.09,647.6229342652023,670.5471816923974
1473,15497,6.0,339.0,378.0,1187.1983333333333,2.76,1060.7241905234487,2824.728411755751
1474,15498,14.0,357.0,380.0,664.7471428571429,6.03,645.7745000394972,3779.3748555220404
1475,15501,1.0,11.0,72.0,166.1,2.26,305.2480492935487,663.5105349472217
1476,15502,3.0,186.0,211.0,640.71,2.44,578.7336067716077,1373.566983445559
1477,15504,2.0,145.0,322.0,111.655,1.27,227.46013230636296,275.46603160978555
1478,15506,2.0,96.0,134.0,432.195,2.48,428.5110515672495,1037.1371704667206
1479,15512,1.0,286.0,333.0,171.58,0.77,307.75188162140086,221.68587300409592
1480,15513,13.0,330.0,352.0,901.4484615384615,6.0,861.3091412328333,5019.605822774567
1481,15514,6.0,356.0,392.0,321.135,2.67,337.86473225710597,871.5269005511618
1482,15518,6.0,340.0,376.0,338.8066666666667,2.77,352.6143826598826,943.3838269664094
1483,15519,1.0,63.0,103.0,197.5,1.84,319.5948257706578,564.591301913936
1484,15521,5.0,303.0,360.0,714.954,2.44,658.7467259307009,1554.0605172619457
1485,15523,13.0,349.0,394.0,1234.6292307692308,5.45,1166.5778975393778,6161.781068500865
1486,15525,1.0,9.0,39.0,313.93,2.99,372.79212466332683,1106.9919396863909
1487,15527,10.0,330.0,381.0,284.8,4.38,299.40887539114533,1270.0197558404946
1488,15529,1.0,28.0,51.0,295.66,2.68,364.4444938914548,962.4159601405163
1489,15532,5.0,173.0,206.0,356.986,3.84,369.53317237405776,1387.2852390477292
1490,15535,1.0,45.0,106.0,326.44,1.81,378.5079900686973,652.7730562381578
1491,15538,5.0,126.0,320.0,562.5,2.7,535.5743666865102,1396.0458314245625
1492,15542,1.0,225.0,394.0,377.72,0.67,401.9380122899124,248.03868453908103
1493,15544,11.0,308.0,337.0,377.5,5.31,381.8701438974682,1971.5308854636523
1494,15547,10.0,357.0,390.0,452.799,4.29,449.56021242152,1868.3452791374261
1495,15549,4.0,276.0,354.0,95.375,2.04,170.27173976546896,335.1012851868438
1496,15550,5.0,358.0,393.0,296.564,2.27,320.7163470349227,700.8189486120606
1497,15551,3.0,156.0,207.0,328.9666666666667,2.48,355.4561484574227,856.5094900454338
1498,15555,17.0,368.0,390.0,373.9111764705882,7.1,377.07424713955703,2599.7004809051987
1499,15561,3.0,280.0,320.0,265.8433333333333,1.75,310.24582342405415,521.9807655520467
1500,15562,1.0,302.0,383.0,178.32,0.69,310.8314126231752,198.01781506983545
1501,15563,2.0,166.0,337.0,518.88,1.22,482.8821095822552,562.4371564064083
1502,15564,1.0,213.0,333.0,35.7,0.77,245.66780557969452,176.0035024214087
1503,15566,1.0,332.0,381.0,89.65,0.69,270.3177607051733,173.2873277072075
1504,15569,4.0,259.0,306.0,487.86,2.31,472.8439937377071,1054.5351782668104
1505,15570,11.0,252.0,278.0,400.28272727272724,6.23,402.43108408924616,2446.4311009784833
1506,15571,8.0,347.0,390.0,410.3675,3.49,411.91270544539657,1389.5914733642435
1507,15572,2.0,224.0,261.0,578.3499999999999,1.51,520.1832207335777,752.1405094890007
1508,15573,2.0,111.0,386.0,160.825,1.09,258.30081896031504,267.11687097218953
1509,15574,2.0,92.0,121.0,331.74,2.65,365.5030959475067,950.2147282820015
1510,15577,1.0,3.0,383.0,14.2,0.69,235.84437582625998,121.55229486262726
1511,15579,2.0,49.0,89.0,144.135,3.21,247.83242237185743,787.9803598087674
1512,15580,7.0,294.0,327.0,183.07142857142858,3.58,217.79911245048967,756.8314386639253
1513,15581,18.0,371.0,394.0,197.7411111111111,7.43,211.65223562757535,1528.2581841309257
1514,15584,1.0,271.0,327.0,195.35,0.79,318.61248279531435,232.98951372708254
1515,15586,2.0,108.0,357.0,229.44,1.16,301.33790894935146,333.6502372526314
1516,15587,2.0,99.0,148.0,213.12,2.31,291.10158586225566,655.8135153928762
1517,15590,3.0,224.0,263.0,371.8666666666666,2.05,386.18207564649447,766.4091174496644
1518,15591,2.0,91.0,330.0,88.30000000000001,1.24,212.81127656499527,252.14000055588838
1519,15596,4.0,134.0,156.0,283.725,3.89,315.47342654501733,1205.1039113020959
1520,15600,3.0,165.0,250.0,290.27666666666664,2.14,327.74551622093804,678.1458300436811
1521,15601,13.0,366.0,395.0,629.2776923076924,5.43,611.939309901045,3225.0834310693144
1522,15602,7.0,369.0,394.0,238.76285714285717,3.06,265.40650073024784,784.4738096128917
1523,15605,4.0,321.0,351.0,152.7175,2.06,214.4778864294257,425.24477357480146
1524,15606,7.0,257.0,304.0,286.99,3.81,306.63310192397745,1133.8738337239274
1525,15607,7.0,157.0,357.0,177.21,3.33,212.78851543346096,683.3695920816464
1526,15611,11.0,300.0,340.0,111.39818181818183,5.27,141.71875626665826,726.0961183394165
1527,15614,2.0,189.0,283.0,909.69,1.41,728.0081773315129,983.8956071201293
1528,15615,20.0,347.0,394.0,516.5564999999999,8.23,511.26957979151257,4087.954032374759
1529,15617,2.0,111.0,164.0,311.70000000000005,2.15,352.9334933332053,736.870159225291
1530,15622,4.0,218.0,302.0,673.3275000000001,2.33,615.8235203784604,1388.7353507680505
1531,15623,6.0,336.0,386.0,304.80333333333334,2.71,324.2335123856726,847.7492628487055
1532,15625,4.0,166.0,199.0,298.5025,3.25,326.86561091658507,1036.7542852259105
1533,15627,1.0,65.0,179.0,286.74,1.27,360.3689128030531,424.05529364660555
1534,15628,8.0,360.0,383.0,311.9675,3.54,326.2417492163506,1118.2071911337139
1535,15629,2.0,82.0,189.0,532.3499999999999,1.94,491.3308394831853,920.2020733464949
1536,15633,12.0,222.0,388.0,346.71416666666664,5.11,353.52757003273774,1746.640833687866
1537,15636,1.0,132.0,226.0,330.88,1.06,380.536642538709,376.2516056628932
1538,15637,3.0,311.0,381.0,95.11666666666667,1.51,187.96761528342643,271.9407150366482
1539,15638,4.0,232.0,267.0,509.45,2.58,489.48803099584586,1224.1182206009366
1540,15639,1.0,154.0,262.0,245.52,0.94,341.5353418990265,299.1911032831108
1541,15640,10.0,353.0,382.0,998.5720000000001,4.37,937.3520782366659,3966.9974468139662
1542,15641,7.0,337.0,390.0,472.5642857142857,3.08,465.26984911044224,1387.5664685822426
1543,15645,1.0,11.0,82.0,17.700000000000003,2.11,237.44353880937723,476.6346394163674
1544,15646,2.0,38.0,67.0,217.78000000000003,3.75,294.02445752805636,1104.2618488096223
1545,15649,2.0,20.0,44.0,408.0,4.55,413.3353262552224,1915.0968435110926
1546,15650,1.0,107.0,285.0,194.8,0.88,318.36118575511017,256.7635110458581
1547,15651,1.0,176.0,253.0,321.5,0.97,376.2508857439547,340.4138731862277
1548,15652,3.0,98.0,142.0,322.71999999999997,3.27,350.98214787060675,1125.5674189296847
1549,15658,3.0,364.0,393.0,359.24,1.47,377.1385781956627,531.0080891381872
1550,15659,1.0,267.0,310.0,117.6,0.82,283.08821938463825,216.80431403194984
1551,15660,6.0,307.0,329.0,183.855,3.1,223.28402826994162,670.6033833164473
1552,15661,5.0,199.0,235.0,117.03999999999999,3.47,175.673287351647,593.4247704367841
1553,15662,1.0,77.0,395.0,177.88000000000002,0.67,310.63037499101193,182.57181392391885
1554,15664,2.0,200.0,306.0,228.56,1.32,300.78595035151784,380.56266107992303
1555,15665,2.0,224.0,292.0,590.84,1.37,528.0172694687387,695.1183554066812
1556,15666,1.0,23.0,152.0,226.68,1.42,332.927276012761,435.3137852037877
1557,15673,4.0,204.0,312.0,699.0525,2.27,635.6552877923382,1394.2523094030032
1558,15674,7.0,314.0,388.0,577.0242857142857,3.1,554.5666746232802,1661.3051565854196
1559,15677,1.0,42.0,120.0,307.75,1.67,369.9684597388512,584.465642846924
1560,15678,1.0,127.0,179.0,809.71,1.27,599.3158457404329,714.7234801572184
1561,15680,7.0,371.0,394.0,408.9142857142857,3.06,410.8591374132171,1214.395954395945
1562,15681,5.0,185.0,221.0,229.408,3.64,266.45891228474966,945.8482891256583
1563,15682,1.0,88.0,344.0,190.76,0.75,316.5152947688834,213.6636911900086
1564,15684,2.0,188.0,392.0,32.275,1.07,177.67095787905538,181.43765838578005
1565,15691,2.0,339.0,390.0,136.35,1.08,242.9494704580682,249.321413047309
1566,15694,11.0,367.0,389.0,361.2309090909091,4.7,367.18762581470776,1673.4319379187255
1567,15695,1.0,84.0,338.0,372.45000000000005,0.76,399.5301297410473,273.5440409113404
1568,15696,4.0,261.0,341.0,251.865,2.11,290.91210060503107,591.3440755961341
1569,15702,1.0,206.0,339.0,112.57,0.76,280.789993726044,197.86501247954257
1570,15704,1.0,81.0,240.0,683.1700000000001,1.01,541.4992503451024,502.62828929524585
1571,15708,2.0,56.0,82.0,329.055,3.36,363.81899499843485,1216.1987105589867
1572,15711,1.0,128.0,341.0,313.6,0.76,372.6413464392043,257.58574455772487
1573,15712,6.0,359.0,395.0,357.425,2.65,368.15416806490174,943.3199865344441
1574,15713,2.0,357.0,380.0,205.115,1.1,286.08064429900804,300.34954505354966
1575,15714,2.0,102.0,212.0,92.465,1.77,215.42367151951447,368.65521162684036
1576,15715,2.0,64.0,276.0,149.03500000000003,1.44,250.90582820070358,345.77697439742735
1577,15716,7.0,363.0,389.0,246.26142857142855,3.09,271.8165966947576,812.4790032383655
1578,15717,3.0,171.0,249.0,127.73333333333335,2.15,211.32839209345497,438.7143480700194
1579,15719,17.0,357.0,395.0,282.22352941176473,7.02,291.37847356212546,1986.4964450047098
1580,15722,4.0,195.0,297.0,636.86,2.37,587.7102073302353,1344.1187518009303
1581,15723,2.0,163.0,231.0,251.82,1.66,315.3752196533467,503.8950164724913
1582,15727,6.0,297.0,341.0,552.6383333333333,3.01,531.0889084569058,1546.6231098247447
1583,15728,1.0,65.0,101.0,297.0,1.87,365.05674486213394,653.6568024068572
1584,15729,1.0,3.0,60.0,32.7,2.49,244.2970944513083,585.9178340239225
1585,15730,1.0,50.0,88.0,317.5,2.03,374.4232709061064,730.8046463325094
1586,15732,7.0,301.0,330.0,165.22142857142856,3.56,202.54017759117357,698.3181229198217
1587,15734,1.0,111.0,204.0,613.2,1.15,509.5296977940411,546.06417622175
1588,15738,22.0,357.0,386.0,376.29636363636365,9.19,378.65514004505593,3381.660473686078
1589,15741,1.0,160.0,275.0,145.47,0.91,295.82212576734617,248.8317915906584
1590,15747,5.0,315.0,347.0,272.498,2.52,301.272672237471,733.7694201038973
1591,15750,10.0,372.0,395.0,410.95910000000003,4.24,412.165246224,1693.8889146467795
1592,15751,6.0,273.0,390.0,183.58333333333334,2.68,223.05728178162204,577.889009630394
1593,15752,2.0,85.0,114.0,476.71500000000003,2.75,456.4351388121945,1235.9261879038647
1594,15754,5.0,162.0,312.0,231.738,2.76,268.3413922264958,715.6135305658619
1595,15755,10.0,356.0,392.0,332.012,4.27,341.60522729727603,1413.3273952798422
1596,15757,3.0,161.0,204.0,565.6233333333333,2.51,524.9548782664771,1279.6386305881474
1597,15759,3.0,226.0,394.0,150.72,1.47,227.79195028271985,319.9345997460844
1598,15764,1.0,44.0,135.0,358.2,1.55,393.01925188121277,570.2774308073534
1599,15766,1.0,226.0,339.0,314.4,0.76,373.00686940677394,263.38149525308256
1600,15768,29.0,260.0,393.0,499.1493103448276,11.84,496.1239441142599,4981.026840432161
1601,15769,18.0,357.0,385.0,1692.8666666666666,7.58,1614.1619000110052,11893.884103583967
1602,15771,2.0,89.0,350.0,345.145,1.18,373.9110561792786,420.9874384939875
1603,15774,4.0,238.0,313.0,207.715,2.27,256.8762393291242,561.9489974362159
1604,15777,2.0,172.0,225.0,353.1,1.69,378.9006364585585,618.4149239479624
1605,15779,1.0,69.0,189.0,56.7,1.22,255.26278347839803,287.9209123576875
1606,15784,1.0,205.0,329.0,382.14,0.78,403.9575266857347,292.2644263679165
1607,15785,7.0,345.0,381.0,474.0057142857143,3.15,466.50204320992606,1420.0168569293126
1608,15786,1.0,119.0,193.0,1795.91,1.2,1049.9142840119282,1178.2655553927714
1609,15789,3.0,192.0,280.0,408.9866666666667,1.95,412.76823921895004,777.4657730371318
1610,15791,2.0,112.0,298.0,844.16,1.35,686.9060785632909,888.3341573025438
1611,15792,1.0,219.0,275.0,457.0,0.91,438.1613383760655,370.7843454533495
1612,15793,4.0,360.0,395.0,285.595,1.86,316.91503607131284,566.8297915893226
1613,15794,1.0,1.0,394.0,102.0,0.67,275.9605215170299,135.9241345330005
1614,15795,5.0,260.0,347.0,251.382,2.52,284.2123947911572,692.1697377776135
1615,15796,8.0,244.0,275.0,286.80875000000003,4.67,304.33754017135567,1385.09198580545
1616,15797,1.0,100.0,338.0,313.0,0.76,372.3672042135271,256.9625739990705
1617,15798,2.0,189.0,338.0,584.5450000000001,1.22,524.0688838171905,608.9262028862922
1618,15800,1.0,165.0,275.0,175.92000000000002,0.91,309.7348437204663,260.7106391944632
1619,15803,2.0,231.0,333.0,455.02,1.23,442.82747769855837,521.2481466293053
1620,15805,8.0,344.0,386.0,500.28125,3.52,490.1951946795366,1668.6978965781686
1621,15807,1.0,258.0,323.0,511.68,0.79,463.1448332094516,342.0647014444238
1622,15808,17.0,369.0,395.0,810.4952941176471,7.02,785.1271844058174,5352.74334156142
1623,15809,1.0,76.0,192.0,589.12,1.2,498.5274564701944,556.4872781093397
1624,15810,3.0,287.0,330.0,431.12999999999994,1.7,428.6277834549254,702.3950817270662
1625,15811,1.0,23.0,45.0,289.85,2.83,361.7898833394801,1012.9697298987708
1626,15812,6.0,289.0,381.0,518.2683333333333,2.74,502.4019999776018,1328.5953143659603
1627,15814,1.0,210.0,260.0,395.03,0.95,409.8470155007009,363.4646549572035
1628,15817,2.0,123.0,200.0,930.075,1.86,740.7941728051923,1327.7432429221956
1629,15819,3.0,200.0,288.0,501.34,1.91,478.9137356214693,880.9840130661048
1630,15822,3.0,240.0,390.0,160.09,1.48,234.5029511629437,332.3448260553627
1631,15823,2.0,359.0,388.0,42.900000000000006,1.08,184.33523072221666,190.02906779941557
1632,15824,1.0,79.0,189.0,496.14,1.22,456.04454956441094,516.0668098344013
1633,15827,11.0,328.0,357.0,157.24363636363637,5.06,183.09333085950632,899.3298896545322
1634,15834,1.0,48.0,81.0,402.54,2.12,413.278362358761,848.9706472528887
1635,15838,14.0,357.0,381.0,2858.922857142857,6.01,2668.23668050184,15579.897073973725
1636,15841,4.0,343.0,386.0,307.1075,1.9,333.49932748009985,608.6776026706596
1637,15842,1.0,134.0,184.0,376.25,1.24,401.26636383700315,468.6747557432807
1638,15845,2.0,146.0,339.0,249.235,1.21,313.7538412722105,363.52936627990806
1639,15847,2.0,213.0,298.0,176.34,1.35,268.0322253755289,346.8371376021095
1640,15850,3.0,350.0,383.0,237.74,1.5,290.11759559724266,417.82014564400026
1641,15854,8.0,353.0,386.0,252.12,3.52,274.1361338411695,933.2070523196695
1642,15856,23.0,371.0,393.0,733.92,9.44,718.6074141074166,6596.562443154462
1643,15858,8.0,362.0,386.0,284.12875,3.52,302.00422550983285,1028.0807358438904
1644,15860,9.0,365.0,390.0,147.0388888888889,3.89,179.15332328769313,674.4689573713196
1645,15861,3.0,224.0,337.0,274.2266666666667,1.67,316.25015185299867,508.91632131792187
1646,15862,6.0,349.0,379.0,252.115,2.75,280.2572133964265,744.6129207840962
1647,15863,2.0,105.0,379.0,74.47999999999999,1.1,204.1430176762904,214.50156660844675
1648,15865,1.0,290.0,360.0,639.74,0.72,521.6559222431645,350.91073551076107
1649,15867,15.0,356.0,382.0,308.35400000000004,6.41,316.7213573049567,1971.2763677818734
1650,15870,1.0,50.0,103.0,138.28,1.84,292.53698809631385,515.1917684723477
1651,15872,1.0,172.0,207.0,313.21,1.13,372.4631539925141,397.5013300410368
1652,15873,1.0,1.0,157.0,138.24,1.39,292.5187119479354,360.9474894129112
1653,15874,9.0,314.0,358.0,696.0422222222222,4.18,664.107899718033,2694.146006312517
1654,15876,1.0,39.0,105.0,718.34,1.82,557.5685538068833,965.7836911473239
1655,15878,1.0,172.0,390.0,118.63999999999999,0.68,283.5633992424788,175.22802648380306
1656,15879,3.0,318.0,379.0,341.32,1.52,364.30387853999457,529.49069808028
1657,15882,4.0,361.0,386.0,199.4975,1.9,250.5412520123685,457.27420419421355
1658,15884,1.0,304.0,393.0,7.9,0.67,232.96588245664893,145.04380626763492
1659,15885,11.0,304.0,344.0,130.84727272727272,5.22,159.27115858352107,807.8338474643655
1660,15886,1.0,182.0,255.0,577.41,0.96,493.17711403239355,443.5192225518322
1661,15887,2.0,149.0,212.0,292.5,1.77,340.8907602895633,583.505252372301
1662,15888,1.0,126.0,183.0,179.1,1.24,311.18779751655563,364.671713530632
1663,15889,6.0,360.0,386.0,178.48666666666668,2.71,218.80335073081653,572.0986887153341
1664,15890,2.0,210.0,261.0,136.22500000000002,1.51,242.87106724814868,351.1625370644659
1665,15898,20.0,361.0,385.0,190.0655,8.4,203.09413898596864,1657.2056897139844
1666,15900,2.0,149.0,219.0,206.535,1.73,286.9713047636941,478.62758266435276
1667,15901,2.0,92.0,200.0,67.82499999999999,1.86,199.96883078017385,358.33806704712794
1668,15903,4.0,316.0,351.0,943.32,2.06,823.964568521955,1633.6666279671376
1669,15906,2.0,76.0,107.0,434.4,2.87,429.8940841902303,1214.5203951026792
1670,15908,1.0,22.0,169.0,575.2,1.32,492.1673568344824,590.3856414331602
1671,15910,6.0,287.0,344.0,224.20666666666668,2.99,256.96353274052774,742.677383278902
1672,15911,6.0,107.0,387.0,239.17999999999998,2.7,269.46102017036316,690.1692085544403
1673,15912,3.0,293.0,386.0,124.76333333333332,1.49,209.2012125188269,299.215919670958
1674,15916,5.0,363.0,386.0,298.852,2.3,322.56489386183904,716.0659009906202
1675,15917,2.0,131.0,394.0,165.43,1.07,261.189193213751,265.37567605349017
1676,15920,3.0,301.0,382.0,94.18333333333334,1.51,187.29914134302703,270.3492569174806
1677,15921,2.0,244.0,297.0,182.95,1.36,272.1781871160744,353.2261055588985
1678,15934,1.0,12.0,86.0,579.9,2.05,494.3148042689541,963.3558205311657
1679,15936,1.0,88.0,124.0,111.17,1.64,280.1503285327971,437.3365785008051
1680,15938,3.0,100.0,213.0,72.66333333333334,2.43,171.88604220296116,404.7630178303519
1681,15943,1.0,28.0,334.0,145.59,0.77,295.8769542124816,192.74601338255746
1682,15944,2.0,333.0,383.0,625.37,1.09,549.6753721769137,573.1189316852206
1683,15945,3.0,373.0,395.0,173.81333333333336,1.46,244.33190549374467,342.4879833147089
1684,15946,1.0,131.0,290.0,1149.16,0.87,754.4118099173331,602.9377468361565
1685,15950,5.0,307.0,339.0,971.708,2.57,866.1863203354588,2152.5505027465715
1686,15953,10.0,367.0,393.0,163.797,4.26,191.26083739873803,789.5429555966389
1687,15955,8.0,282.0,311.0,481.60249999999996,4.22,473.9327315325519,1944.467887532439
1688,15956,1.0,175.0,383.0,291.2,0.69,362.40670334725394,227.81758952492055
1689,15958,2.0,147.0,207.0,153.595,1.81,253.76597729856854,442.6832082735998
1690,15960,3.0,61.0,92.0,83.35000000000001,4.32,179.54006882053415,772.3799918107426
1691,15965,8.0,369.0,393.0,249.74375000000003,3.46,272.067276018616,911.6799007138775
1692,15967,8.0,359.0,395.0,308.2575,3.45,323.01167556177995,1077.5664215974896
1693,15969,1.0,97.0,179.0,357.19,1.27,392.557779134656,465.9494720317456
1694,15971,5.0,346.0,388.0,304.02000000000004,2.29,326.74028284851033,722.0474729495497
1695,15972,3.0,144.0,257.0,357.74666666666667,2.09,376.0690198910238,760.5601839656941
1696,15973,2.0,63.0,86.0,332.81000000000006,3.27,366.17422742441806,1189.2248410317927
1697,15976,3.0,141.0,208.0,371.78,2.47,386.12000306631455,926.8128932420041
1698,15978,1.0,212.0,301.0,1581.52,0.84,951.9586977403546,744.9754559649996
1699,15980,1.0,66.0,213.0,2017.18,1.11,1151.0133678046009,1174.940820892331
1700,15981,12.0,219.0,277.0,464.44083333333333,6.78,460.64395723553343,3050.1263467835347
1701,15983,5.0,368.0,390.0,438.9,2.28,435.7140573303636,958.542265803473
1702,15984,15.0,370.0,395.0,373.466,6.23,377.05253403621845,2278.8992663633294
1703,15985,3.0,125.0,218.0,361.6466666666667,2.38,378.86228599912124,875.9268454914518
1704,15987,1.0,11.0,36.0,113.48,3.08,281.20577610165446,864.1925349364952
1705,15988,1.0,105.0,313.0,343.26,0.81,386.1931104618494,286.3450628900072
1706,15989,1.0,362.0,394.0,229.4,0.67,334.1700541024979,208.17521126339727
1707,15990,4.0,155.0,306.0,254.835,2.31,293.2017157350298,653.6294532763912
1708,15992,1.0,57.0,110.0,533.86,1.77,473.27895748532035,798.5025664132598
1709,15994,1.0,224.0,292.0,370.95,0.86,398.8447741768541,320.73680349090995
1710,15996,1.0,31.0,54.0,263.25,2.61,349.636244667789,897.9173697394017
1711,15998,9.0,345.0,395.0,502.0066666666667,3.85,492.70924884729743,1834.25754403354
1712,16003,3.0,355.0,393.0,830.1966666666667,1.47,714.4481411142631,1005.9310390738623
1713,16004,3.0,209.0,340.0,563.8833333333333,1.66,523.7086518490182,836.3093761836908
1714,16005,5.0,75.0,107.0,310.962,6.07,332.3489419710861,2012.7927779184702
1715,16007,2.0,160.0,200.0,506.31,1.86,474.9978827927458,851.4508421828359
1716,16008,11.0,248.0,287.0,419.44545454545454,6.07,419.7250491466058,2484.2597143487783
1717,16010,6.0,35.0,68.0,200.79333333333332,9.26,237.4216022625304,2232.885518326431
1718,16011,13.0,372.0,395.0,178.84615384615384,5.43,199.24239505551998,1050.0651046046942
1719,16012,1.0,128.0,186.0,599.17,1.23,503.1193387502882,582.2131506992911
1720,16013,21.0,360.0,388.0,908.3257142857143,8.74,882.2900019847534,7497.16413104761
1721,16014,1.0,269.0,334.0,210.18,0.77,325.38836480663684,233.54412825359339
1722,16016,3.0,36.0,59.0,249.84,5.48,298.78388275313466,1659.3361219065112
1723,16017,3.0,286.0,360.0,252.03333333333333,1.58,300.3547965130732,456.55066551954565
1724,16018,1.0,336.0,389.0,93.45,0.68,272.0539948011292,171.22922979525487
1725,16019,13.0,344.0,382.0,986.8292307692308,5.59,939.5371893154055,5099.057182280438
1726,16021,1.0,149.0,201.0,380.86,1.16,403.3726899376233,439.8531919778924
1727,16027,8.0,243.0,357.0,124.8925,3.76,163.3668088042697,595.1825884050598
1728,16029,33.0,359.0,388.0,1149.5,13.58,1124.217694244769,14854.113935115674
1729,16032,5.0,67.0,180.0,311.252,4.25,332.58324204967255,1385.4754690049763
1730,16033,7.0,116.0,142.0,241.34857142857143,6.81,267.61687864904434,1805.7504247206018
1731,16034,2.0,15.0,66.0,132.975,3.78,240.83258379024048,911.766007950036
1732,16036,1.0,196.0,277.0,949.24,0.9,663.0676203216758,556.5772761270059
1733,16037,1.0,104.0,305.0,300.6,0.83,366.7015982161974,278.18939972687326
